,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,bIsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus,ItemId
351,2020-05-04 09:58:53,5202300043182,1,*מבצע* קולסטון 2000,פרוקטר אנד גמבל,גרמניה,Wella,מיליליטרים,60.00,"100 מ""ל",0,לא ידוע,16.90,0.2817,1,1,8567
352,2020-05-06 12:08:15,7290013145017,1,*מבצע* אגוז מלך קלוף,מימונס אפיה,ישראל,א.ל ייצור ושיווק תבלינים,גרמים,100.00,100 גרם,0,לא ידוע,10.90,0.1090,1,1,20240
353,2020-05-10 08:19:12,7290000554969,1,*מבצע* ג. שמנת 30% א,מחלבות גד,ישראל,מחלבות גד,קילוגרמים,1.00,"ק""ג",1,לא ידוע,35.00,35.0000,1,1,12664
354,2020-05-13 12:53:35,7290013268037,1,מרכך מקסימה מרוכז 1,סנו,ישראל,מקסימה,ליטרים,1.00,ליטר    ,0,לא ידוע,15.90,15.9000,1,1,9475
355,2020-05-13 12:53:36,7290108350616,1,מרכך מקסימה מרוכז 1,סנו,ישראל,מקסימה,ליטרים,1.00,ליטר    ,0,לא ידוע,15.90,15.9000,1,1,28511
356,2020-05-14 13:54:01,7290013269621,1,*מבצע* ריצפז פרש הום,סנו,ישראל,ריצפז,ליטרים,2.00,ליטר    ,0,לא ידוע,18.90,9.4500,1,1,53891
357,2020-05-14 13:54:02,7290014397767,1,*מבצע* ריצפז פרש הום,סנו,ישראל,ריצפז,ליטרים,2.00,ליטר    ,0,לא ידוע,18.90,9.4500,1,1,9593
358,2020-05-17 12:54:19,7290005271762,1,ביצי חופש 12 יח בינו,גליקסמן,ישראל,גליקסמן,יח',12.00,יח',0,לא ידוע,17.90,1.4917,1,1,41511
359,2020-05-17 16:48:07,7290108352351,1,תרסיס לחיטוי משטחים,סנו,ישראל,תרסיס לחיטוי משטחים,מיליליטרים,400.00,"100 מ""ל",0,לא ידוע,19.90,0.0497,1,1,62421
360,2020-05-17 16:48:08,7290108356281,1,כיף רחצה בניחוח אננס,קוסמופארם,ישראל,כיף,מיליליטרים,700.00,"100 מ""ל",0,לא ידוע,12.90,0.0184,1,1,62424
361,2020-05-17 16:48:08,7290108356328,1,כיף רחצה בניחוח ברגמ,קוסמופארם,ישראל,כיף,מיליליטרים,700.00,"100 מ""ל",0,לא ידוע,12.90,0.0184,1,1,62426
362,2020-05-19 11:38:31,7290102399857,1,Muller Active לייט י,מילקו,ישראל,מולר,מיליליטרים,200.00,"100 מ""ל",0,לא ידוע,5.90,0.0295,1,1,62432
363,2020-05-19 11:38:31,7290102399864,1,Muller Active לייט י,מילקו,ישראל,מולר,מיליליטרים,200.00,"100 מ""ל",0,לא ידוע,5.90,0.0295,1,1,62433
364,2020-05-20 11:31:22,7290112351104,1,שוקולד פרה פצפוצי או,שטראוס,ישראל,שוקולד פרה פצפוצי או,גרמים,100.00,100 גרם,0,לא ידוע,4.90,0.0490,1,1,62460
365,2020-05-24 16:37:39,8690526009346,1,שוקולד חלב 70 גרם,eti gida sanayi,תורכיה,ETI,גרמים,70.00,100 גרם,0,לא ידוע,4.90,0.0700,1,1,62522
366,2020-05-25 11:38:33,7290017239545,1,סלט איקרה ורודה 200,לא ידוע,לא ידוע,סלט איקרה ורודה 200,גרמים,200.00,100 גרם,0,לא ידוע,13.90,0.0695,1,1,62535
367,2020-05-26 09:04:46,4800888148957,1,*מבצע* דאו רקסונה רו,יוניליוור  פיליפינים,פיליפינים,REXONA,מיליליטרים,50.00,"100 מ""ל",0,לא ידוע,9.90,0.1980,1,1,16852
368,2020-05-26 09:04:46,96147610,1,*מבצע* דאב דאו רולאו,יוניליוור  פיליפינים,פיליפינים,DOVE,מיליליטרים,50.00,"100 מ""ל",0,לא ידוע,9.90,0.1980,1,1,60486
369,2020-05-26 09:04:58,8710447320662,1,*מבצע* דאב ספריי אפר,יונילוור ארגנטינה -,ארגנטינה,DOVE,מיליליטרים,150.00,"100 מ""ל",0,לא ידוע,9.90,0.0660,1,1,60487
370,2020-05-26 09:05:00,8710847898853,1,*מבצע* דאו רקסונה ספ,יונילוור ארגנטינה -,ארגנטינה,REXONA,מיליליטרים,150.00,"100 מ""ל",0,לא ידוע,9.90,0.0660,1,1,59121
371,2020-05-26 09:05:07,8717163676707,1,*מבצע* דאב ספריי,יונילוור ארגנטינה -,ארגנטינה,DOVE,מיליליטרים,150.00,"100 מ""ל",0,לא ידוע,9.90,0.0660,1,1,62285
372,2020-05-31 08:46:00,48256214758,1,*מבצע* אסטוניש אבקת,אסטוניש,אנגליה,אסטוניש,קילוגרמים,1.00,"ק""ג     ",0,לא ידוע,24.90,24.9000,1,1,11561
373,2020-05-31 08:46:41,5000159409179,1,*מבצע* סניקרס מיני 4,מרס,הולנד,מרס,גרמים,403.00,100 גרם,0,לא ידוע,17.90,0.0444,1,1,3405
374,2020-05-31 08:47:28,7290002541981,1,*מבצע* אלפרו סויה לל,ALPRO,בלגיה,אלפרו,ליטרים,1.00,ליטר    ,0,לא ידוע,10.90,10.9000,1,1,40731
375,2020-05-31 08:48:26,7290015781299,1,*מבצע* שיראז ויז'ן 7,יקב טפרברג,ישראל,טפרברג,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,29.90,0.0399,1,1,11759
376,2020-05-31 08:49:16,7290111931338,1,*מבצע* פלמוליב סבון,CP - Turkey+60,תורכיה,פלמוליב סבון,מיליליטרים,500.00,"100 מ""ל",0,לא ידוע,10.90,0.0218,1,1,37093
377,2020-05-31 08:50:10,8690637871047,1,*מבצע* דאב שמפו 600,יונילוור - תורכיה,תורכיה,DOVE,מיליליטרים,600.00,"100 מ""ל",0,לא ידוע,14.90,0.0248,1,1,53467
378,2020-05-31 10:45:37,4903001904192,1,"רוטב סויה 500 מ""ל יא",יאמאסה,יפן,"רוטב סויה 500 מ""ל",מיליליטרים,500.00,"100 מ""ל",0,לא ידוע,17.90,0.0358,1,1,12171
379,2020-05-31 10:45:42,7290006805850,1,תערובת לפנקייק פילסב,ג'נרל מילס,ישראל,פילסברי,גרמים,450.00,100 גרם,0,לא ידוע,16.90,0.0376,1,1,39566
380,2020-05-31 10:49:43,8690637799587,1,תה ירוק ארל גריי,יוניליוור,תורכיה,ליפטון,גרמים,30.00,100 גרם,0,לא ידוע,16.90,0.5633,1,1,28313
381,2020-05-31 10:51:22,7290100858608,1,קקאו עלית 500 גרם,שטראוס גרופ,ישראל,עלית,גרמים,500.00,100 גרם,0,לא ידוע,23.90,0.0478,1,1,13755
382,2020-05-31 11:04:00,7290017513782,1,FLIPZ - בייגלה מצופה,אולקר מקבוצת פלאדיס,תורכיה,פליפז,גרמים,140.00,100 גרם,0,לא ידוע,8.90,0.0636,1,1,62261
383,2020-05-31 11:11:54,7290002695486,1,בשר לחמין,כל הבשר,ישראל,כל הבשר,קילוגרמים,1.00,"ק""ג",1,לא ידוע,34.90,34.9000,1,1,49207
384,2020-05-31 11:45:28,4005900036445,1,דאורדורנט רול און אי,ביירסדורף,גרמניה,ניוואה,מיליליטרים,200.00,"100 מ""ל",0,לא ידוע,19.90,0.0995,1,1,54890
385,2020-05-31 11:45:32,4005900513045,1,דאורדורנט ספריי לגבר,ביירסדורף,גרמניה,ניוואה,מיליליטרים,150.00,"100 מ""ל",0,לא ידוע,18.90,0.1260,1,1,53541
386,2020-05-31 12:26:36,8076809523714,1,ברילה צ.מ טליאטלה 50,BARILLA,איטליה,ברילה,גרמים,500.00,100 גרם,0,לא ידוע,22.90,0.0458,1,1,18920
387,2020-06-01 08:51:23,7290107280723,1,סנו ספארק לכלים 700,סנו,ישראל,ספארק,מיליליטרים,700.00,"100 מ""ל",0,לא ידוע,8.90,0.0127,1,1,9685
388,2020-06-01 10:38:05,7290004130695,1,אייס קפה בקבוק 1 ליט,תנובה,ישראל,תנובה,ליטרים,1.00,ליטר    ,0,לא ידוע,12.50,12.5000,1,1,40608
389,2020-06-01 10:38:05,7290000058276,1,מאגדת קרלו מיני שמינ,תנובה,ישראל,קרלו,גרמים,800.00,100 גרם,0,לא ידוע,13.20,0.0165,1,1,42727
390,2020-06-01 10:38:06,7290004132514,1,משקה בננה בקבוק 1 לי,תנובה,ישראל,תנובה,ליטרים,1.00,ליטר    ,0,לא ידוע,11.90,11.9000,1,1,40621
391,2020-06-05 08:26:11,7290004147051,1,קיסמי שיניים וולטרס,לא ידוע,לא ידוע,קיסמי שיניים וולטרס,יח',1.00,יח',0,לא ידוע,9.90,9.9000,1,1,62727
392,2020-06-07 09:23:38,7290110325626,1,משקה שקדים ללס  1ליט,תנובה,ישראל,משקה שקדים ללס  1ליט,ליטרים,1.00,ליטר    ,0,לא ידוע,11.90,11.9000,1,1,62741
393,2020-06-08 15:21:47,7290004011291,1,*מבצע* בסיס להכנת קצ,ריץ',ארצות הברית,ריץ',מיליליטרים,425.00,"100 מ""ל",0,לא ידוע,9.90,0.0233,1,1,39761
394,2020-06-08 15:21:49,8001841006512,1,*מבצע* לנור כדוריות,פרוקטר אנד גמבל,ארצות הברית,לנור,גרמים,210.00,100 גרם,0,לא ידוע,24.90,0.1186,1,1,59178
395,2020-06-08 15:21:50,8001841312118,1,*מבצע* לנור כדוריות,פרוקטר אנד גמבל,ארצות הברית,לנור,גרמים,210.00,100 גרם,0,לא ידוע,24.90,0.1186,1,1,59180
396,2020-06-14 10:51:03,7290004194567,1,ירכיים מחפוד טרי ארו,לא ידוע,כללי,יריכיים עוף טרי ארוז מחפו,קילוגרמים,1.00,"ק""ג",1,לא ידוע,29.90,29.9000,1,1,49215
397,2020-06-15 11:38:10,7290112330994,1,שייק חלבון מי גבינה,מחלבת יטבתה,ישראל,שייק חלבון מי גבינה,מיליליטרים,350.00,"100 מ""ל",0,לא ידוע,7.90,0.0226,1,1,62792
398,2020-06-21 09:11:43,7290002057468,1,מלפפון בחומץ 10-12 5,קבוצת יבנה,ישראל,קבוצת יבנה,גרמים,540.00,100 גרם,0,לא ידוע,6.50,0.0120,1,1,40054
399,2020-06-21 14:00:10,7290111343858,1,מטליות לחות לניקוי ו,לא ידוע,ישראל,ניקול,יח,10.00,יח,0,לא ידוע,12.90,1.2900,1,1,62859
400,2020-06-24 10:25:44,7290000889979,1,קופון מי עדן ספורט 1,לא ידוע,לא ידוע,קופון מי עדן ספורט 1,יח,1.00,יח,0,לא ידוע,0.01,0.0100,1,1,62890
401,2020-06-24 14:50:57,7290002974116,1,קמח כפרי שטיבל 3 ל.צ,"שטיבל בע""מ",ישראל,שטיבל,קילוגרמים,1.00,"ק""ג     ",0,לא ידוע,8.90,8.9000,1,1,62902
402,2020-06-25 11:44:05,7290017088631,1,מגבוני תולי רביעיה ל,DPL,ישראל,תולי,יח',288.00,יח',0,לא ידוע,9.90,0.0344,1,1,62916
403,2020-07-01 10:46:48,7290014763401,1,משקה סויה ביו אפרסק,תנובה,ישראל,משקה סויה,מיליליטרים,236.00,"100 מ""ל",0,לא ידוע,4.90,0.0208,1,1,27566
404,2020-07-02 12:39:57,7290002814054,1,*מבצע* מתז אנטרטיק מ,"קומפלקס כימיקלים בע""",ישראל,סנט מוריץ,ליטרים,1.00,ליטר    ,0,לא ידוע,7.90,7.9000,1,1,57096
405,2020-07-05 08:03:15,7290001258101,1,*מבצע* גבינת גאודה 3,לא ידוע,כללי,גבינת גאודה 30%,קילוגרמים,1.00,"ק""ג",1,לא ידוע,80.00,80.0000,1,1,14225
406,2020-07-05 08:03:20,40000512943,1,*מבצע* אם אנד אמס שו,מרס,ארצות הברית,אמ אנד אמס,גרמים,303.00,100 גרם,0,לא ידוע,17.90,0.0591,1,1,37354
407,2020-07-05 08:03:25,835811004325,1,*מבצע* צלחות ונציה,לא ידוע,לא ידוע,*מבצע* צלחות ונציה,יח,10.00,יח,0,לא ידוע,7.90,0.7900,1,1,61841
408,2020-07-05 08:03:25,835811004349,1,*מבצע* צלחות ונציה ק,לא ידוע,לא ידוע,*מבצע* צלחות ונציה ק,יח,10.00,יח,0,לא ידוע,4.90,0.4900,1,1,61843
409,2020-07-05 08:03:38,4011800532024,1,*מבצע* קורני קראנצ'(,Schwartauer,גרמניה,קורני,גרמים,150.00,100 גרם,0,לא ידוע,8.90,0.0593,1,1,57791
410,2020-07-05 08:03:38,4011800536022,1,*מבצע* קורני קראנצ'(,Schwartauer,גרמניה,קורני,גרמים,150.00,100 גרם,0,לא ידוע,8.90,0.0593,1,1,57792
411,2020-07-05 08:04:01,7290000144825,1,*מבצע* שמן קנולה ברי,שמן תעשיות,ישראל,עץ הזית,ליטרים,1.00,ליטר    ,0,לא ידוע,12.90,12.9000,1,1,40213
412,2020-07-05 08:04:05,7290000208138,1,*מבצע* סירופ דיאט ענ,לא ידוע,לא ידוע,*מבצע* סירופ דיאט ענ,מיליליטרים,1000.00,"100 מ""ל",0,לא ידוע,6.90,0.0069,1,1,54150
413,2020-07-05 08:04:06,7290000209555,1,*מבצע* סירופ דיאט תפ,לא ידוע,לא ידוע,*מבצע* סירופ דיאט תפ,מיליליטרים,1000.00,"100 מ""ל",0,לא ידוע,6.90,0.0069,1,1,54152
414,2020-07-05 08:04:07,7290000209579,1,*מבצע* סירופ דיאט אנ,לא ידוע,לא ידוע,*מבצע* סירופ דיאט אנ,מיליליטרים,1000.00,"100 מ""ל",0,לא ידוע,6.90,0.0069,1,1,54153
415,2020-07-05 08:04:24,7290004731564,1,*מבצע* מקסימה למייבש,סנו,ישראל,סנו,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,14.90,0.0199,1,1,38917
416,2020-07-05 08:04:25,7290005423253,1,*מבצע* מקסימה למייבש,סנו,ישראל,סנו,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,14.90,0.0199,1,1,38926
417,2020-07-05 08:04:48,7290011964542,1,*מבצע* פפריקה מתוקה,"תבליני טעם וריח בע""מ",ישראל,"תבליני טעם וריח בע""מ",גרמים,400.00,100 גרם,0,לא ידוע,14.90,0.0373,1,1,20618
418,2020-07-05 08:04:49,7290011964566,1,*מבצע* גריל עוף מיכל,"תבליני טעם וריח בע""מ",ישראל,"תבליני טעם וריח בע""מ",גרמים,400.00,100 גרם,0,לא ידוע,14.90,0.0373,1,1,20620
419,2020-07-05 08:04:49,7290011964603,1,*מבצע* כורכום טחון מ,"תבליני טעם וריח בע""מ",ישראל,"תבליני טעם וריח בע""מ",גרמים,400.00,100 גרם,0,לא ידוע,14.90,0.0373,1,1,20622
420,2020-07-05 08:04:50,7290011964610,1,*מבצע* מלח לימון מיכ,"תבליני טעם וריח בע""מ",ישראל,"תבליני טעם וריח בע""מ",גרמים,700.00,100 גרם,0,לא ידוע,14.90,0.0213,1,1,20623
421,2020-07-05 08:05:03,7290013675545,1,*מבצע* שניצל כלי תחב,תנובה גליל,ישראל,מאמא עוף,גרמים,700.00,100 גרם,0,לא ידוע,29.90,0.0427,1,1,37223
422,2020-07-05 08:05:24,7290015781121,1,*מבצע* קברנה סוביניו,יקב טפרברג,ישראל,טפרברג,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,39.90,0.0532,1,1,11751
423,2020-07-05 08:05:24,7290015781138,1,*מבצע* שרדונה אימפרש,יקב טפרברג,ישראל,טפרברג,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,39.90,0.0532,1,1,11752
424,2020-07-05 08:05:26,7290015781282,1,*מבצע* יין גוורצטרמי,יקב טפרברג,ישראל,טפרברג,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,39.90,0.0532,1,1,11758
425,2020-07-05 08:05:34,7290016682021,1,*מבצע* מיץ ירוק עשב,פרי ניב,ישראל,פרי ניב,מיליליטרים,330.00,"100 מ""ל",0,לא ידוע,12.90,0.0391,1,1,28536
426,2020-07-05 08:05:42,7290017105369,1,*מבצע* סירופ דיאט אפ,לא ידוע,לא ידוע,*מבצע* סירופ דיאט אפ,מיליליטרים,1000.00,"100 מ""ל",0,לא ידוע,6.90,0.0069,1,1,56789
427,2020-07-05 08:06:02,7290102398669,1,*מבצע* אייס קפוצ'ינו,טרה,ישראל,טרה,ליטרים,1.00,ליטר    ,0,לא ידוע,9.90,9.9000,1,1,62147
428,2020-07-05 08:06:12,7290108351569,1,*מבצע* מקסימה למייבש,סנו,ישראל,סנו,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,14.90,0.0199,1,1,33196
429,2020-07-05 08:06:48,7290112495662,1,*מבצע* קרקר חיטה מלא,אפיפית - 3P Local Fo,ישראל,B&B,גרמים,300.00,100 גרם,0,לא ידוע,6.90,0.0230,1,1,60174
430,2020-07-05 08:06:51,7290112495785,1,*מבצע* רוטב שום לסלט,אתר חיפה ממרחים - Fo,ישראל,HELLMANNS,מיליליטרים,300.00,"100 מ""ל",0,לא ידוע,8.90,0.0297,1,1,60169
431,2020-07-05 08:07:09,8690637865596,1,*מבצע* דאב תרחיץ ידי,לא ידוע,לא ידוע,דאב,מיליליטרים,500.00,"100 מ""ל",0,לא ידוע,11.90,0.0238,1,1,56745
432,2020-07-05 10:04:32,7290000238173,1,*מבצע* בורקס גבינה,מעדנות,ישראל,מעדנות,גרמים,800.00,100 גרם,0,לא ידוע,14.90,0.0186,1,1,40969
433,2020-07-05 10:06:03,8410076620354,1,*מבצע* נייטשר וואלי,ג'נרל מילס,פורטוגל,*מבצע* נייטשר וואלי,גרמים,152.00,100 גרם,0,לא ידוע,14.90,0.0980,1,1,34267
434,2020-07-05 10:06:04,8410076620507,1,*מבצע* נייטשר וואלי,ג'נרל מילס,פורטוגל,*מבצע* נייטשר וואלי,גרמים,152.00,100 גרם,0,לא ידוע,14.90,0.0980,1,1,43598
435,2020-07-05 10:10:12,7290107646895,1,רוטב נפוליטנה קנור,יוניליוור,ישראל,רוטב נפוליטנה קנור,גרמים,415.00,100 גרם,0,לא ידוע,9.90,0.0239,1,1,34459
436,2020-07-05 10:10:16,7290112494153,1,תיבולית קנור,אתר חיפה אבקות - Foo,ישראל,KNORR,גרמים,72.00,100 גרם,0,לא ידוע,7.90,0.1097,1,1,59348
437,2020-07-05 10:16:01,7290006788443,1,"דאו רולאון 75 מ""ל","אמיליה קוסמטיקס בע""מ",ישראל,קרליין,מיליליטרים,75.00,"100 מ""ל",0,לא ידוע,11.90,0.1587,1,1,39018
438,2020-07-05 10:16:36,8718951334465,1,סופלין מרכך כביסה מר,cp,יוון,סופלין,ליטרים,1.30,ליטר    ,0,לא ידוע,17.90,13.7692,1,1,62509
439,2020-07-05 10:16:36,8718951335066,1,סופלין מרכך כביסה מר,cp,יוון,סופלין,ליטרים,1.30,ליטר    ,0,לא ידוע,17.90,13.7692,1,1,62510
440,2020-07-05 13:00:12,5014271002767,1,*מבצע* סאנט דלפור מנ,סאנטדלפור,צרפת,סאנטדלפור,גרמים,284.00,100 גרם,0,לא ידוע,14.90,0.0525,1,1,57755
441,2020-07-05 13:02:41,7290013847546,1,ס.ק  דל נתרן בשמן 16,"סטארקיסט פודור בע""מ",ישראל,סטארקיסט,גרמים,640.00,100 גרם,0,לא ידוע,24.90,0.0389,1,1,25835
442,2020-07-05 13:04:13,8004030177000,1,ריו מרה טונה בשמן זי,BOLTON GROUP- RIO,איטליה,ריו מרה,גרמים,240.00,100 גרם,0,לא ידוע,24.90,0.1037,1,1,37096
443,2020-07-06 12:55:01,5000204139617,1,*מבצע* דאק סבון מוצק,דאופלור אס.פי.אי כונ,איטליה,דאק,גרמים,30.00,100 גרם,0,לא ידוע,4.90,0.1633,1,1,59659
444,2020-07-06 12:55:02,7290000174099,1,*מבצע* וופל שוקו 500,שטראוס גרופ,ישראל,עלית,גרמים,500.00,100 גרם,0,לא ידוע,9.90,0.0198,1,1,39836
445,2020-07-06 14:28:35,7290008330381,1,*מבצע* בדין דפי מרכך,"קלינטסט - 3p ארה""ב",ארצות הברית,BADIN,יח',40.00,יח',0,לא ידוע,12.90,0.3225,1,1,16833
446,2020-07-06 14:28:35,7290008330398,1,*מבצע* בדין דפי מרכך,"קלינטסט - 3p ארה""ב",ארצות הברית,BADIN,יח',40.00,יח',0,לא ידוע,12.90,0.3225,1,1,16834
447,2020-07-06 14:28:35,7290100240137,1,*מבצע* בדין תרסיס מי,זוהר דליה - 3P Local,ישראל,BADIN,מיליליטרים,500.00,"100 מ""ל",0,לא ידוע,12.90,0.0258,1,1,16889
448,2020-07-06 14:28:42,8711700796712,1,*מבצע* אקס ג'ל רחצה,יוניליוור גרמניה (בו,גרמניה,AXE,מיליליטרים,400.00,"100 מ""ל",0,לא ידוע,7.90,0.0198,1,1,17070
449,2020-07-06 16:44:35,7290008804189,1,*מבצע* קברנה סדרה אז,יקבי כרמל,ישראל,גליל עליון,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,49.90,0.0665,1,1,38533
450,2020-07-07 11:47:28,77975010167,1,*מבצע* מקלוני חיטה ב,סניידרס,ארצות הברית,סניידרס,גרמים,340.00,100 גרם,0,לא ידוע,13.90,0.0409,1,1,35171
451,2020-07-08 12:21:40,7290106663503,1,*מבצע* קונפיטורה ליי,"בית אל מזון בע""מ",ישראל,יד מרדכי,גרמים,230.00,100 גרם,0,לא ידוע,10.90,0.0474,1,1,14043
452,2020-07-08 12:21:50,7290110563929,1,*מבצע* אנרג'י חטיפי,שטראוס,ישראל,אנרגי,גרמים,144.00,100 גרם,0,לא ידוע,10.90,0.0757,1,1,37662
453,2020-07-09 08:01:03,7290013361981,1,*מבצע* ציפס קיטרינג,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,14389
454,2020-07-09 08:01:03,7290013361998,1,*מבצע* סטייק ציפס 2,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,14390
455,2020-07-09 08:01:03,7290015005548,1,*מבצע* ציפס זיג זג 2,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,33835
456,2020-07-12 15:32:51,8692952157165,1,מאג וואלה זכוכית 300,לא ידוע,לא ידוע,מאג וואלה זכוכית 300,יח',1.00,יח',0,לא ידוע,7.90,7.9000,1,1,63072
457,2020-07-14 16:05:24,7290000556291,1,קופון אפליקציה סבון,לא ידוע,לא ידוע,קופון אפליקציה סבון,יח,1.00,יח,0,לא ידוע,0.01,0.0100,1,1,63099
458,2020-07-14 16:05:24,7290000545882,1,קופון אפליקציה מולר,לא ידוע,לא ידוע,קופון אפליקציה מולר,יח,1.00,יח,0,לא ידוע,0.01,0.0100,1,1,63100
459,2020-07-16 17:04:20,7290000319131,1,*מבצע* נקניקיות עוף,מעדני יחיעם,ישראל,יחיעם,גרמים,400.00,100 גרם,0,לא ידוע,9.90,0.0248,1,1,41540
460,2020-07-19 09:54:00,7290005426964,1,*מבצע* סנובון כחול ש,סנו,ישראל,סנובון,גרמים,165.00,100 גרם,0,לא ידוע,12.90,0.0782,1,1,38971
461,2020-07-19 10:39:10,7290102398782,1,משקה סויה קלאסי משק,ואל סויה,איטליה,משק,ליטרים,1.00,ליטר    ,0,לא ידוע,10.90,10.9000,1,1,60333
462,2020-07-19 10:39:10,7290102398799,1,משקה סויה במתיקות מו,ואל סויה,איטליה,משק,ליטרים,1.00,ליטר    ,0,לא ידוע,10.90,10.9000,1,1,60334
463,2020-07-19 15:56:57,7290013145246,1,*מבצע* גרעין חמנייה,מימונס אפיה,ישראל,א.ל ייצור ושיווק תבלינים,גרמים,100.00,100 גרם,0,לא ידוע,5.30,0.0530,1,1,20256
464,2020-07-20 08:30:41,7290110321604,1,פיראוס בולגרית קוביו,תנובה,ישראל,פיראוס,גרמים,200.00,100 גרם,0,לא ידוע,19.90,0.0995,1,1,37835
465,2020-07-20 08:30:41,7290004135614,1,פיראוס בולגרית מעודנ,תנובה,ישראל,פיראוס,גרמים,250.00,100 גרם,0,לא ידוע,20.90,0.0836,1,1,40638
